loan_id,sector,ead,default_date,recovery_rate
22855,Consumer,1619175.875,1/01/2027,0.498100013
48391,Industrials,1619004.375,1/06/2020,0.658599973
35658,Healthcare,1618971.5,1/07/2019,0.380199999
21074,Consumer,1618961.125,1/05/2022,0.4102
32542,Healthcare,1618831.625,1/07/2022,0.459399998
20297,Energy,1618595.875,1/04/2019,0.520200014
16594,Real_Estate,1618440.25,1/05/2017,0.525399983
24338,Technology,1618217.625,1/05/2020,0.495599985
13239,Consumer,1618055.125,1/05/2020,0.515200019
41372,Healthcare,1617934,1/04/2019,0.544099987
34051,Technology,1617559.125,1/04/2020,0.499199986
6366,Utilities,1617122,1/04/2020,0.623899996
16574,Technology,1615190.625,1/12/2017,0.510699987
14118,Energy,1615160.75,1/06/2023,0.486600012
35015,Healthcare,1613183.625,1/06/2023,0.591400027
48106,Healthcare,1612723.625,1/12/2018,0.326499999
12580,Consumer,1612412.75,1/02/2025,0.406399995
405,Real_Estate,1611486.375,1/06/2020,0.504100025
19679,Financials,1611100.375,1/10/2016,0.567099988
22340,Healthcare,1610883.375,1/09/2023,0.367599994
47527,Consumer,1608798.75,1/05/2020,0.357600003
47910,Retail,1606476.5,1/10/2021,0.095299996
39540,Energy,1606023.625,1/07/2022,0.584800005
38712,Financials,1605846.625,1/05/2022,0.270000011
39198,Financials,1605787.875,1/05/2024,0.412999988
10021,Telecom,1605492.25,1/06/2020,0.354699999
14751,Technology,1603390.5,1/07/2023,0.354200006
44183,Energy,1602919.125,1/05/2020,0.533599973
16602,Financials,1602295.125,1/06/2018,0.400999993
46183,Industrials,1600764,1/04/2027,0.247899994
2141,Consumer,1600758.25,1/11/2019,0.325100005
7847,Financials,1600671.875,1/06/2020,0.528100014
30451,Retail,1600648.5,1/07/2021,0.363400012
48084,Technology,1599625.25,1/06/2020,0.354900002
3879,Technology,1599395.5,1/02/2017,0.346700013
38063,Consumer,1599276.75,1/05/2020,0.626100004
40331,Real_Estate,1598704.625,1/06/2020,0.59829998
28490,Real_Estate,1598545.125,1/05/2020,0.324099988
7450,Telecom,1597665.625,1/11/2022,0.442600012
43147,Technology,1596859.75,1/04/2020,0.332500011
16430,Telecom,1595003.125,1/06/2020,0.403400004
29318,Financials,1594648.875,1/04/2020,0.495599985
6345,Industrials,1594432.5,1/05/2020,0.607800007
25667,Retail,1594047.125,1/05/2020,0.292199999
31730,Telecom,1592435.25,1/04/2022,0.379799992
819,Industrials,1592166,1/02/2024,0.423099995
39923,Real_Estate,1591583.625,1/05/2020,0.633599997
36129,Industrials,1591219.125,1/01/2016,0.322699994
26401,Consumer,1591153.125,1/03/2021,0.442499995
33135,Industrials,1591029.75,1/12/2018,0.537899971
23484,Telecom,1590695.375,1/06/2020,0.388000011
15692,Utilities,1588722.875,1/10/2023,0.370499998
49769,Financials,1584741.375,1/04/2020,0.440400004
27955,Utilities,1583490.375,1/03/2017,0.517400026
26571,Financials,1582667.875,1/06/2020,0.4366
20947,Telecom,1581664.5,1/06/2020,0.550700009
14728,Financials,1581462.875,1/05/2020,0.566900015
4902,Healthcare,1581324.375,1/06/2025,0.4111
5316,Utilities,1580117.375,1/05/2020,0.659799993
36895,Retail,1579254.125,1/04/2020,0.264499992
19202,Industrials,1579027,1/02/2021,0.291700006
47892,Industrials,1577671.375,1/11/2020,0.469300002
1656,Industrials,1577666.25,1/04/2020,0.429100007
34780,Energy,1577600.625,1/06/2020,0.505999982
43075,Consumer,1577254,1/01/2018,0.341300011
9586,Healthcare,1576888.5,1/05/2018,0.477499992
6199,Telecom,1576328.125,1/05/2020,0.592700005
9654,Industrials,1575763.875,1/04/2020,0.440899998
37386,Financials,1575664.75,1/08/2021,0.395799994
6220,Energy,1575080,1/06/2020,0.527700007
7834,Retail,1574741,1/01/2017,0.448199987
31103,Technology,1574417.375,1/04/2020,0.663500011
13549,Technology,1574265,1/06/2019,0.611699998
5724,Energy,1571266.375,1/12/2017,0.423900008
29736,Utilities,1569822.125,1/09/2023,0.754999995
26617,Retail,1569200.5,1/08/2016,0.546199977
12537,Real_Estate,1567593.125,1/06/2020,0.709200025
13387,Industrials,1566757.625,1/06/2020,0.327499986
15690,Industrials,1564817.5,1/02/2019,0.481099993
9683,Telecom,1564686.625,1/12/2020,0.49180001
35937,Technology,1564111.75,1/10/2027,0.227400005
43545,Telecom,1561983.625,1/06/2021,0.706099987
6201,Industrials,1561282.125,1/04/2020,0.347799987
8993,Industrials,1561206.875,1/05/2020,0.604700029
31307,Energy,1558840.75,1/06/2020,0.435200006
17775,Financials,1557097,1/01/2019,0.541599989
24931,Real_Estate,1556615.625,1/12/2019,0.805199981
8067,Utilities,1555683.375,1/05/2020,0.658699989
34148,Utilities,1555564.25,1/04/2019,0.581200004
14699,Consumer,1555033.75,1/04/2020,0.444599986
33770,Utilities,1553460.375,1/06/2020,0.495599985
20322,Technology,1552694.625,1/06/2020,0.549000025
5715,Telecom,1552443.25,1/04/2020,0.588400006
34377,Retail,1552063.5,1/06/2020,0.41870001
30097,Healthcare,1551293.875,1/01/2025,0.485599995
25293,Healthcare,1550815.625,1/10/2022,0.280600011
86,Telecom,1550234.375,1/02/2020,0.407299995
22065,Retail,1549324.75,1/04/2020,0.407599986
12767,Consumer,1548774.125,1/06/2020,0.373400003
10432,Utilities,1546609.375,1/11/2021,0.642700016
8099,Real_Estate,1546501.875,1/10/2018,0.469300002
3769,Real_Estate,1545957.25,1/04/2020,0.453700006
21370,Utilities,1544210.5,1/01/2024,0.414900005
29778,Industrials,1542336,1/06/2020,0.475499988
2858,Consumer,1540664.875,1/04/2020,0.459699988
48704,Energy,1540247.75,1/07/2020,0.508099973
35982,Industrials,1539716.5,1/12/2016,0.647800028
23277,Technology,1539368.5,1/03/2023,0.2509
5057,Utilities,1538923.625,1/05/2020,0.673500001
28990,Real_Estate,1536809.375,1/05/2020,0.592599988
19453,Utilities,1536742.875,1/05/2020,0.33919999
14721,Healthcare,1536351.5,1/04/2020,0.519599974
14484,Utilities,1535309.625,1/11/2023,0.600799978
8720,Utilities,1534658.375,1/04/2020,0.299600005
39722,Financials,1533351.75,1/12/2022,0.496399999
49228,Consumer,1532859.125,1/02/2025,0.567300022
669,Real_Estate,1531883.5,1/10/2020,0.576300025
42318,Financials,1531580.5,1/01/2022,0.396299988
42761,Energy,1528672.25,1/01/2018,0.517499983
4382,Energy,1527658.125,1/12/2022,0.49149999
14150,Healthcare,1526357.25,1/05/2023,0.425099999
28416,Utilities,1524469.625,1/04/2020,0.339599997
20248,Consumer,1523890.75,1/09/2025,0.577300012
7276,Telecom,1523881.625,1/12/2016,0.335299999
30546,Technology,1523387.5,1/07/2022,0.431699991
45066,Industrials,1523229.875,1/06/2021,0.468300015
48860,Healthcare,1522537.75,1/04/2020,0.305299997
13731,Energy,1522519,1/11/2023,0.64319998
3676,Retail,1521856.25,1/04/2020,0.389499992
8149,Telecom,1520386.25,1/05/2020,0.522300005
4412,Telecom,1520342.125,1/11/2023,0.3565
25509,Utilities,1520162.75,1/06/2020,0.522199988
43137,Telecom,1519714.25,1/11/2020,0.412699997
38464,Financials,1518751.625,1/10/2021,0.614199996
32086,Real_Estate,1516470.5,1/04/2020,0.476799995
32335,Utilities,1516308.875,1/04/2029,0.730300009
16917,Healthcare,1515411.75,1/06/2020,0.558700025
39981,Healthcare,1513579.375,1/04/2020,0.330799997
10647,Industrials,1513252.125,1/06/2021,0.338999987
13095,Industrials,1512926.625,1/06/2020,0.496899992
15404,Telecom,1511546.5,1/04/2020,0.709999979
9096,Healthcare,1510853.625,1/08/2016,0.270599991
44586,Retail,1509502.875,1/04/2020,0.25
25664,Utilities,1509368.25,1/02/2020,0.558200002
32918,Telecom,1508865.25,1/04/2020,0.1963
4016,Real_Estate,1508021.125,1/02/2018,0.643899977
25165,Technology,1507922.75,1/04/2020,0.555899978
47530,Technology,1507374.75,1/04/2020,0.511799991
27586,Technology,1506921.625,1/06/2020,0.458600014
17365,Utilities,1506873.25,1/10/2022,0.587400019
5062,Energy,1506659.75,1/05/2020,0.732200027
30021,Telecom,1505213.125,1/02/2024,0.31220001
13840,Utilities,1503825.25,1/03/2019,0.665000021
2143,Technology,1501367.125,1/07/2019,0.427700013
9291,Consumer,1500141.125,1/09/2026,0.573800027
35355,Consumer,1499275.875,1/12/2022,0.525600016
9861,Utilities,1498344.125,1/08/2016,0.445199996
35840,Industrials,1497946.5,1/05/2020,0.191200003
6454,Energy,1497033.875,1/06/2018,0.579400003
28128,Telecom,1494876.125,1/10/2021,0.412699997
28511,Industrials,1494196.625,1/12/2030,0.450899988
30938,Technology,1493797.75,1/01/2024,0.383599997
16389,Real_Estate,1493754.5,1/11/2023,0.477899998
40860,Financials,1493337,1/08/2025,0.342999995
43364,Real_Estate,1492301,1/11/2017,0.227300003
46881,Financials,1490456.125,1/06/2020,0.532700002
48435,Technology,1490347.375,1/06/2020,0.295300007
17697,Telecom,1489900.375,1/12/2016,0.34830001
44260,Telecom,1489704.25,1/11/2021,0.602599978
10632,Telecom,1488877.125,1/11/2025,0.635399997
47645,Utilities,1488232.375,1/04/2020,0.541299999
43681,Healthcare,1487503.125,1/09/2027,0.489300013
2538,Energy,1487453.75,1/11/2021,0.45629999
39194,Utilities,1487192.25,1/04/2025,0.274699986
39001,Real_Estate,1486084.625,1/12/2018,0.537699997
45406,Consumer,1485444.875,1/05/2025,0.289600015
25811,Consumer,1484447.75,1/12/2021,0.540899992
3933,Technology,1483852.75,1/06/2020,0.603200018
45979,Telecom,1483707.25,1/06/2019,0.561200023
1410,Real_Estate,1483528.25,1/09/2022,0.363700002
35255,Energy,1482623.875,1/05/2020,0.267699987
5059,Telecom,1481136.875,1/04/2020,0.229499996
43282,Technology,1480512.375,1/06/2019,0.458999991
46107,Technology,1479282,1/07/2019,0.326299995
4695,Real_Estate,1478912,1/04/2025,0.563199997
13666,Utilities,1478542.125,1/06/2020,0.532199979
45646,Industrials,1477399.75,1/04/2020,0.146899998
17290,Technology,1477288.625,1/01/2022,0.574999988
4008,Industrials,1476555.625,1/04/2022,0.309799999
29419,Consumer,1476029,1/11/2019,0.538200021
32704,Healthcare,1474139.375,1/06/2020,0.647499979
43466,Energy,1473647.875,1/06/2020,0.466800004
13606,Energy,1473449.625,1/04/2020,0.588199973
41340,Utilities,1472380.125,1/05/2020,0.584299982
18355,Real_Estate,1471858.625,1/05/2020,0.484400004
23904,Financials,1470653.25,1/05/2020,0.307599992
19837,Healthcare,1468857.625,1/01/2026,0.487300009
10800,Telecom,1468153.75,1/06/2020,0.337500006
33343,Energy,1467542.375,1/06/2020,0.58160001
13677,Telecom,1467500.875,1/11/2027,0.198100001
3912,Utilities,1466826.5,1/04/2020,0.718900025
16889,Telecom,1466255.375,1/09/2019,0.465999991
9692,Real_Estate,1466137,1/04/2020,0.600199997
21507,Telecom,1465922.25,1/07/2016,0.365500003
33280,Technology,1465788.875,1/12/2021,0.267500013
32399,Technology,1465216,1/12/2019,0.609200001
43600,Industrials,1464848.75,1/04/2020,0.369300008
21434,Energy,1464593.375,1/05/2020,0.429500014
49058,Financials,1464304.25,1/04/2016,0.242400005
5267,Retail,1464135.5,1/05/2020,0.233700007
8281,Real_Estate,1463391,1/03/2023,0.412400007
13022,Retail,1463118.375,1/12/2025,0.370400012
43986,Real_Estate,1461438.625,1/02/2022,0.692300022
13449,Real_Estate,1460868.625,1/09/2017,0.695500016
37439,Energy,1459387.875,1/05/2020,0.591499984
25177,Energy,1458920.75,1/12/2018,0.666199982
48888,Technology,1458376.625,1/06/2020,0.209299996
3493,Financials,1456800.75,1/02/2026,0.417100012
27720,Telecom,1453984.75,1/08/2020,0.318199992
1312,Healthcare,1453359.75,1/05/2020,0.462500006
21820,Utilities,1453179.625,1/04/2020,0.633899987
45163,Telecom,1452735.5,1/01/2022,0.301200002
36757,Retail,1452224.25,1/05/2020,0.439999998
41951,Financials,1451836.875,1/06/2020,0.711600006
17092,Industrials,1451007,1/07/2027,0.491100013
8953,Technology,1449154.5,1/05/2017,0.109099999
49866,Energy,1449031.625,1/02/2025,0.495799989
45140,Technology,1448201.125,1/04/2020,0.266299993
25528,Retail,1448168.375,1/05/2020,0.528299987
47007,Telecom,1447974.625,1/09/2024,0.312700003
6882,Healthcare,1446230.375,1/04/2020,0.593299985
36049,Consumer,1444872.25,1/06/2020,0.224399999
31316,Technology,1443121.625,1/05/2026,0.501800001
40605,Financials,1441587.75,1/05/2020,0.364100009
44047,Energy,1439714.625,1/07/2024,0.487599999
25438,Financials,1439470.75,1/04/2020,0.448799998
6718,Industrials,1439054,1/01/2024,0.410100013
5919,Financials,1437770.75,1/12/2017,0.296099991
7078,Technology,1437663.625,1/02/2024,0.442400008
13101,Financials,1437654.75,1/06/2020,0.461899996
16026,Consumer,1437508,1/01/2032,0.588999987
34256,Technology,1437481,1/01/2033,0.160899997
28388,Financials,1436840.5,1/04/2020,0.663100004
49674,Industrials,1436755.75,1/06/2020,0.444299996
3850,Healthcare,1436599.375,1/04/2020,0.553600013
10065,Real_Estate,1436154.625,1/07/2028,0.653400004
30081,Telecom,1435878.125,1/04/2020,0.329899997
49927,Industrials,1435830.125,1/12/2023,0.291799992
19173,Healthcare,1435430.25,1/05/2020,0.483599991
35404,Industrials,1434054.625,1/03/2023,0.418000013
30329,Consumer,1433771.875,1/06/2020,0.3204
28110,Technology,1433419.125,1/05/2020,0.317699999
14493,Energy,1432718.875,1/08/2024,0.583700001
8423,Real_Estate,1432575.5,1/06/2020,0.633700013
6143,Real_Estate,1432359.875,1/04/2020,0.53549999
7779,Industrials,1432119.25,1/04/2020,0.1699
22303,Real_Estate,1431882.375,1/05/2020,0.790099978
31580,Real_Estate,1431177,1/06/2017,0.614099979
22357,Retail,1431018.75,1/05/2020,0.295300007
19257,Utilities,1429553.75,1/05/2020,0.249799997
48271,Telecom,1429191.125,1/05/2020,0.597000003
29309,Healthcare,1428998.125,1/06/2020,0.568799973
28419,Financials,1428442.75,1/01/2021,0.336800009
7056,Technology,1428388.5,1/11/2028,0.153600007
20952,Telecom,1427889.625,1/04/2020,0.2086
947,Consumer,1427531.25,1/02/2023,0.470999986
4109,Real_Estate,1426629.125,1/02/2024,0.673200011
43235,Real_Estate,1425692.5,1/08/2020,0.435299993
45449,Telecom,1425487.625,1/04/2020,0.41960001
35460,Financials,1425165.875,1/05/2020,0.304500014
932,Healthcare,1423811.625,1/06/2020,0.392800003
42080,Telecom,1423257.5,1/05/2020,0.643100023
2360,Financials,1422754.125,1/04/2020,0.370299995
47005,Real_Estate,1422140.875,1/05/2020,0.430900007
15156,Technology,1420787.5,1/10/2020,0.196899995
36281,Energy,1420752.25,1/05/2020,0.376700014
44449,Technology,1419776.5,1/04/2019,0.374799997
49683,Real_Estate,1418965.625,1/06/2018,0.666299999
29135,Industrials,1418646,1/04/2020,0.531099975
8448,Healthcare,1418056.5,1/05/2020,0.51910001
37062,Financials,1417914,1/12/2021,0.670400023
36825,Industrials,1417718.75,1/05/2019,0.502600014
35690,Technology,1417084.875,1/04/2020,0.171399996
6426,Industrials,1416777,1/05/2020,0.351599991
8230,Healthcare,1414666.375,1/12/2018,0.327899992
27716,Healthcare,1414598.875,1/11/2017,0.299699992
15304,Financials,1414410.5,1/05/2020,0.481599987
49948,Telecom,1413855.875,1/05/2024,0.469799995
44057,Utilities,1413131.875,1/07/2023,0.39199999
11171,Consumer,1411979.875,1/06/2020,0.267500013
36179,Technology,1411119,1/12/2018,0.501299977
32180,Healthcare,1411108.625,1/08/2015,0.704999983
42223,Retail,1410578.5,1/04/2017,0.555800021
35901,Financials,1409964.375,1/05/2020,0.346199989
36904,Retail,1409479.875,1/04/2020,0.487800002
40445,Healthcare,1409395.625,1/12/2022,0.477499992
34052,Telecom,1409153.5,1/05/2020,0.605599999
11012,Industrials,1408971.125,1/06/2020,0.334100008
30857,Consumer,1408657.125,1/06/2020,0.396600008
49859,Telecom,1407708.375,1/10/2025,0.268900007
41296,Utilities,1407567.625,1/12/2025,0.511799991
30310,Telecom,1405802,1/02/2024,0.687300026
29941,Industrials,1403055.125,1/12/2023,0.584200025
28358,Energy,1402440.875,1/06/2021,0.469700009
32885,Industrials,1402052.875,1/03/2019,0.631399989
29725,Financials,1400940.625,1/01/2021,0.586600006
38751,Industrials,1400645.125,1/03/2028,0.341899991
23094,Real_Estate,1399968.625,1/09/2023,0.452800006
33763,Retail,1399761.375,1/04/2024,0.241300002
5788,Consumer,1399227,1/12/2024,0.6699
8001,Utilities,1398329.5,1/01/2024,0.524800003
41911,Healthcare,1398220.75,1/12/2019,0.318899989
7421,Energy,1397918.25,1/04/2020,0.540300012
26351,Financials,1397867.125,1/12/2023,0.798300028
21717,Telecom,1397767.25,1/02/2022,0.426800013
38571,Real_Estate,1396809.125,1/06/2020,0.585699975
35127,Technology,1396448.375,1/04/2020,0.318199992
31049,Healthcare,1395960.25,1/10/2015,0.550300002
23751,Financials,1395918.25,1/06/2022,0.667500019
15574,Utilities,1395564.25,1/06/2020,0.437000006
25861,Technology,1395007.125,1/04/2020,0.251100004
37429,Energy,1394868.5,1/09/2020,0.542400002
15948,Technology,1394150.125,1/04/2020,0.315400004
7763,Industrials,1393932.375,1/06/2023,0.561800003
14254,Energy,1393695.125,1/06/2020,0.665600002
8153,Financials,1389207.25,1/11/2018,0.387600005
5052,Technology,1388860.25,1/08/2021,0.110600002
40003,Industrials,1388513.125,1/09/2023,0.645799994
27117,Healthcare,1388494.75,1/08/2015,0.581200004
22798,Energy,1388429.125,1/05/2020,0.693499982
38618,Healthcare,1388359.75,1/04/2020,0.441700011
23271,Healthcare,1386558.625,1/06/2016,0.443599999
24157,Healthcare,1386309.875,1/04/2020,0.349799991
39257,Real_Estate,1385895.375,1/04/2028,0.543500006
587,Telecom,1385758.375,1/06/2020,0.322899997
11456,Telecom,1384483.75,1/04/2020,0.375200003
11806,Industrials,1384128.875,1/01/2019,0.471300006
5306,Energy,1377939,1/05/2020,0.386000007
11668,Consumer,1376958.125,1/05/2020,0.230900005
12082,Technology,1376900.5,1/05/2020,0.403100014
21857,Technology,1376753.5,1/06/2020,0.551699996
32008,Technology,1376574.125,1/10/2017,0.298999995
39169,Telecom,1376453.875,1/09/2017,0.257800013
36837,Energy,1376102,1/10/2027,0.476900011
8990,Energy,1375843.5,1/10/2021,0.402500004
3346,Telecom,1374164,1/06/2020,0.512000024
498,Telecom,1374097.5,1/07/2024,0.170399994
4389,Utilities,1373401.5,1/06/2020,0.733900011
47825,Technology,1372300,1/06/2020,0.272799999
38497,Technology,1372093.625,1/05/2026,0.405800015
6562,Financials,1371888.5,1/04/2020,0.736400008
33020,Financials,1371718.5,1/01/2019,0.414200008
44284,Consumer,1371496.75,1/05/2017,0.515600026
102,Healthcare,1371231.125,1/07/2021,0.513100028
48551,Energy,1370968.25,1/05/2020,0.379099995
16251,Energy,1369700.375,1/05/2020,0.563799977
35780,Retail,1369061.875,1/04/2020,0.300999999
3939,Energy,1369044.875,1/10/2025,0.487599999
45878,Telecom,1368817.125,1/02/2020,0.146699995
19228,Consumer,1368006.125,1/11/2024,0.326299995
2772,Retail,1367960.5,1/12/2023,0.59009999
36108,Energy,1367893,1/11/2027,0.501999974
36798,Healthcare,1365921.375,1/11/2017,0.460700005
36664,Energy,1364905.375,1/05/2020,0.751399994
7412,Financials,1364138.125,1/06/2020,0.545899987
49000,Retail,1363530.375,1/04/2019,0.209000006
2257,Utilities,1363435.25,1/09/2021,0.502399981
21179,Industrials,1363244.125,1/04/2020,0.554899991
16957,Utilities,1362875,1/04/2020,0.539900005
32394,Healthcare,1362727.875,1/02/2022,0.123099998
5163,Financials,1362166,1/06/2019,0.676400006
19372,Utilities,1361993,1/09/2024,0.446799994
41168,Healthcare,1361481.25,1/04/2020,0.595899999
19997,Utilities,1359402,1/09/2022,0.408600003
45657,Industrials,1359178.375,1/06/2020,0.566399992
14582,Financials,1358180.25,1/04/2020,0.456900001
3419,Industrials,1357716.75,1/04/2020,0.324499995
34367,Telecom,1357367.75,1/08/2018,0.462199986
35838,Technology,1356376.75,1/06/2024,0.389800012
19177,Financials,1356330.875,1/05/2020,0.538399994
47541,Consumer,1355672,1/06/2020,0.085900001
4353,Technology,1354680.625,1/05/2020,0.396899998
12396,Utilities,1353393.125,1/06/2020,0.49059999
29746,Energy,1352633.875,1/12/2022,0.357499987
20612,Telecom,1349347.5,1/05/2020,0.484499991
6861,Financials,1348765.125,1/06/2020,0.166600004
32616,Consumer,1348481.5,1/08/2025,0.348399997
36567,Utilities,1347795,1/05/2020,0.807699978
35700,Energy,1346760.875,1/09/2024,0.413700014
17869,Real_Estate,1346552.125,1/06/2020,0.505999982
26975,Retail,1345526.875,1/09/2019,0.240199998
5882,Utilities,1344713.75,1/06/2020,0.4736
7915,Real_Estate,1339975.25,1/09/2025,0.37529999
48363,Energy,1339757,1/03/2026,0.340700001
39656,Retail,1339483.125,1/05/2020,0.35710001
3165,Utilities,1339316.25,1/05/2020,0.6699
19255,Industrials,1338690.375,1/06/2020,0.495200008
25362,Utilities,1336722.75,1/04/2020,0.514100015
36036,Healthcare,1335969.125,1/04/2020,0.413899988
47043,Energy,1335790.25,1/04/2020,0.378800005
48983,Real_Estate,1335637.75,1/10/2018,0.63410002
12107,Telecom,1334642.875,1/01/2019,0.48269999
4635,Real_Estate,1334184.125,1/06/2020,0.803799987
29266,Energy,1332951,1/04/2020,0.385899991
15697,Telecom,1332895.125,1/04/2020,0.327499986
3751,Retail,1332075.125,1/05/2020,0.1303
6163,Healthcare,1331993.75,1/11/2026,0.541899979
13337,Retail,1331569.375,1/05/2020,0.303200006
27789,Financials,1331452.25,1/05/2020,0.648299992
40322,Consumer,1331363.375,1/04/2020,0.542900026
25932,Consumer,1331318.875,1/09/2017,0.299299985
36900,Healthcare,1330362.375,1/04/2020,0.286199987
7271,Financials,1330022.875,1/03/2018,0.47299999
3457,Industrials,1328499.5,1/03/2024,0.32280001
41339,Industrials,1328481.125,1/06/2019,0.371899992
22015,Telecom,1327761.125,1/04/2020,0.412699997
30031,Telecom,1326863.25,1/06/2019,0.630400002
27835,Real_Estate,1326731.875,1/05/2020,0.298599988
24172,Healthcare,1325048.25,1/06/2021,0.609099984
803,Technology,1324764.125,1/03/2023,0.408699989
45797,Consumer,1324571.625,1/06/2024,0.587199986
4031,Consumer,1324493.625,1/11/2022,0.478799999
44985,Consumer,1323450.375,1/04/2022,0.341699988
17188,Utilities,1322788.875,1/04/2020,0.646399975
38894,Retail,1322764.75,1/01/2024,0.591499984
43727,Technology,1322104.875,1/05/2020,0.496300012
48443,Healthcare,1322040.625,1/08/2022,0.612100005
6786,Industrials,1318612.25,1/04/2020,0.641600013
9953,Industrials,1318110.75,1/04/2020,0.347499996
46259,Consumer,1317682.5,1/08/2023,0.442200005
15821,Consumer,1317086,1/02/2025,0.344500005
43306,Real_Estate,1316205,1/05/2020,0.474900007
590,Industrials,1315837.875,1/06/2020,0.297600001
20898,Technology,1315752.375,1/12/2018,0.451700002
46584,Healthcare,1314912.625,1/04/2020,0.634599984
8763,Industrials,1314787.75,1/04/2018,0.490500003
41941,Financials,1314521.125,1/04/2020,0.612500012
41995,Healthcare,1313775,1/10/2016,0.451999992
1072,Telecom,1313332.25,1/04/2020,0.399800003
16857,Retail,1313220.25,1/12/2021,0.365799993
47570,Telecom,1312779.625,1/08/2020,0.475499988
45291,Healthcare,1312070,1/03/2018,0.469399989
31833,Utilities,1311291.5,1/04/2020,0.762700021
39277,Retail,1310986.75,1/09/2021,0.538800001
17652,Energy,1310829.125,1/05/2020,0.533500016
43065,Industrials,1310139.125,1/01/2024,0.414000005
2320,Technology,1310035.125,1/05/2022,0.185399994
41163,Energy,1309685.875,1/05/2023,0.365700006
8371,Industrials,1309584.625,1/07/2019,0.475800008
22094,Retail,1308742.125,1/05/2024,0.4551
33388,Energy,1308690.625,1/06/2020,0.599900007
952,Utilities,1307630.375,1/03/2025,0.653599977
15962,Energy,1306711.25,1/05/2020,0.531099975
5513,Utilities,1306472.375,1/06/2019,0.543500006
26833,Consumer,1306379.25,1/06/2023,0.4648
2135,Industrials,1306098.375,1/04/2020,0.595799983
21164,Energy,1305836.125,1/03/2025,0.486999989
43162,Utilities,1305756.125,1/10/2018,0.469099998
28385,Industrials,1304334.625,1/06/2018,0.160699993
24981,Energy,1301922.5,1/01/2019,0.688300014
10521,Telecom,1299484.25,1/03/2023,0.471300006
26194,Financials,1299331,1/09/2021,0.565800011
34517,Energy,1299256.25,1/06/2020,0.745700002
46936,Healthcare,1298759.25,1/05/2020,0.49059999
15349,Telecom,1298546.875,1/04/2020,0.4824
28237,Consumer,1298418.25,1/05/2020,0.332899988
21420,Industrials,1298298.25,1/10/2023,0.355100006
10823,Industrials,1298065.25,1/02/2016,0.484100014
45238,Telecom,1297725.875,1/11/2022,0.552299976
43102,Utilities,1297648.25,1/06/2020,0.398799986
5557,Real_Estate,1297619.625,1/05/2019,0.549099982
19265,Telecom,1295948.125,1/04/2020,0.583899975
34371,Energy,1295865.125,1/06/2020,0.597800016
16037,Consumer,1295486.5,1/05/2021,0.490099996
28478,Energy,1294082.75,1/10/2019,0.358900011
39865,Industrials,1293959.75,1/04/2020,0.463099986
9327,Energy,1293803,1/08/2028,0.535399973
22585,Energy,1292648.625,1/12/2024,0.564300001
26909,Industrials,1291414,1/05/2020,0.446500003
44643,Technology,1291079.75,1/04/2020,0.186000004
49981,Energy,1290323.375,1/07/2022,0.604900002
38488,Financials,1289822,1/05/2021,0.252099991
16883,Technology,1289339.25,1/04/2020,0.492000014
5856,Energy,1288613.75,1/05/2020,0.584900022
17918,Healthcare,1288306.75,1/05/2020,0.531700015
38234,Telecom,1288056.625,1/07/2023,0.610099971
5208,Financials,1287837.5,1/12/2023,0.743099988
18597,Retail,1287594.875,1/06/2020,0.343400002
37828,Healthcare,1287052.25,1/06/2020,0.415699989
30469,Financials,1287049.75,1/09/2026,0.532800019
48247,Telecom,1286932.5,1/01/2020,0.507300019
36221,Utilities,1286054.25,1/11/2025,0.674000025
11757,Technology,1285199.375,1/04/2020,0.560199976
37763,Technology,1283961.375,1/04/2024,0.420100003
29422,Real_Estate,1283353,1/10/2019,0.453799993
27649,Telecom,1282315.25,1/12/2016,0.431199998
9165,Financials,1282116.375,1/10/2022,0.380499989
39632,Retail,1282032,1/01/2023,0.571399987
30363,Financials,1280313,1/04/2020,0.668900013
4325,Industrials,1280039.875,1/04/2020,0.321500003
38315,Retail,1279584.625,1/06/2020,0.308899999
40261,Industrials,1279581.125,1/07/2029,0.515600026
41306,Healthcare,1278792.875,1/10/2029,0.581499994
24669,Telecom,1278361.125,1/06/2023,0.308999985
3207,Retail,1278087.375,1/08/2020,0.487800002
14203,Industrials,1277467.75,1/05/2020,0.513100028
29257,Consumer,1276387,1/09/2017,0.479699999
32664,Consumer,1276055.625,1/06/2020,0.439200014
22847,Technology,1275227,1/06/2020,0.328299999
42400,Telecom,1275129.25,1/06/2020,0.195600003
16846,Industrials,1274592.5,1/11/2026,0.621200025
21105,Consumer,1274344.5,1/05/2020,0.605700016
17892,Telecom,1274129.5,1/04/2020,0.344000012
37168,Telecom,1273658.375,1/08/2024,0.266299993
31227,Financials,1273344.875,1/07/2019,0.513599992
24331,Real_Estate,1272859.625,1/10/2019,0.679199994
13155,Financials,1272788.5,1/04/2023,0.605199993
21427,Consumer,1272133,1/08/2019,0.418900013
20797,Technology,1271583.75,1/05/2020,0.42050001
2239,Technology,1269660.5,1/03/2022,0.529399991
14108,Telecom,1269453.125,1/09/2023,0.5
40483,Healthcare,1269023.5,1/04/2020,0.60650003
27098,Healthcare,1268843.875,1/06/2020,0.39199999
16342,Utilities,1268836.75,1/11/2018,0.690199971
35534,Healthcare,1268607.375,1/05/2024,0.44780001
